metric,value
deposit,1600000.0
netProfit,238591.0
netPct,14.9119375
profitFactor,1.0446480985199513
trades,1538
maxDDpct,19.04273359335255
expectancy,155.1306892067619
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-5.8028125
score,-26.961756320625277
YEARS,
2016,94405.0
2017,-41926.0
2018,-92845.0
2019,-3861.0
2020,30817.0
2021,70615.0
2022,142809.0
2023,47520.0
2024,124174.0
2025,-64930.0
2026,5402.0
