metric,value
deposit,1600000.0
netProfit,105020.0
netPct,6.56375
profitFactor,1.0227635495357554
trades,1555
maxDDpct,14.388411705966927
expectancy,67.53697749196147
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-6.1697500000000005
score,-29.9141389786942
YEARS,
2016,-98716.0
2017,-6307.0
2018,628.0
2019,82262.0
2020,-50499.0
2021,31781.0
2022,253695.0
2023,-27345.0
2024,78259.0
2025,-57923.0
2026,-30753.0
