metric,value
deposit,1600000.0
netProfit,201094.0
netPct,12.568375000000001
profitFactor,1.0577393245819229
trades,1032
maxDDpct,13.618109571719957
expectancy,194.85852713178284
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-4.1121875
score,-17.95661525353814
YEARS,
2016,14700.0
2017,17682.0
2018,-62939.0
2019,61297.0
2020,-32237.0
2021,16404.0
2022,196937.0
2023,18930.0
2024,97397.0
2025,-11629.0
2026,-65795.0
