metric,value
deposit,1600000.0
netProfit,109745.0
netPct,6.8590625
profitFactor,1.020213408058509
trades,1668
maxDDpct,16.038805162261884
expectancy,65.79436450839329
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-9.945875
score,-42.7586744804437
YEARS,
2016,39147.0
2017,-3790.0
2018,-85213.0
2019,43650.0
2020,-16266.0
2021,23011.0
2022,202367.0
2023,-16836.0
2024,200692.0
2025,-159134.0
2026,-39305.0
