metric,value
deposit,1600000.0
netProfit,600364.0
netPct,37.52275
profitFactor,1.0942699762583692
trades,1919
maxDDpct,11.543660878359283
expectancy,312.85252735799907
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-2.2493125
score,8.997674348913446
YEARS,
2016,68927.0
2017,20734.0
2018,19773.0
2019,32141.0
2020,-35989.0
2021,15782.0
2022,234629.0
2023,50795.0
2024,319237.0
2025,-17786.0
2026,-8033.0
