metric,value
deposit,1600000.0
netProfit,186088.0
netPct,11.630500000000001
profitFactor,1.0311482563467618
trades,1847
maxDDpct,15.912442462291773
expectancy,100.75148890092017
nYears,11
posYears,6
posFrac,0.5454545454545454
worstYearPct,-6.5486249999999995
score,-29.21440837138268
YEARS,
2016,6591.0
2017,-61748.0
2018,-49169.0
2019,48273.0
2020,20632.0
2021,83484.0
2022,187201.0
2023,-10968.0
2024,165802.0
2025,-104778.0
2026,-13487.0
