metric,value
deposit,1600000.0
netProfit,289895.0
netPct,18.118437500000002
profitFactor,1.0605494197473464
trades,1581
maxDDpct,15.025358605813754
expectancy,183.36179633143598
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-4.8304374999999995
score,-21.28101769672284
YEARS,
2016,-15931.0
2017,-14512.0
2018,-40684.0
2019,50345.0
2020,-36174.0
2021,18744.0
2022,292737.0
2023,31054.0
2024,217853.0
2025,-60954.0
2026,-77287.0
