metric,value
deposit,1600000.0
netProfit,235923.0
netPct,14.7451875
profitFactor,1.0343405881609737
trades,2148
maxDDpct,15.46262041239497
expectancy,109.83379888268118
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-11.791375
score,-44.13438745784951
YEARS,
2016,84553.0
2017,-99098.0
2018,-14395.0
2019,-3239.0
2020,-14539.0
2021,56837.0
2022,187811.0
2023,115289.0
2024,251040.0
2025,-188662.0
2026,-36907.0
