metric,value
deposit,1600000.0
netProfit,228855.0
netPct,14.3034375
profitFactor,1.0437504719537596
trades,1475
maxDDpct,14.454190678899751
expectancy,155.15593220338988
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-3.1143750000000003
score,-14.695128178899752
YEARS,
2016,7019.0
2017,56039.0
2018,-44520.0
2019,28286.0
2020,-18690.0
2021,5421.0
2022,219529.0
2023,528.0
2024,110993.0
2025,-49830.0
2026,-14457.0
