metric,value
deposit,1600000.0
netProfit,124197.0
netPct,7.7623125
profitFactor,1.0320727557825322
trades,1184
maxDDpct,13.405487459394122
expectancy,104.89611486486471
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-4.8251875
score,-24.35272609575776
YEARS,
2016,-70488.0
2017,18693.0
2018,-32456.0
2019,87090.0
2020,-77203.0
2021,21990.0
2022,272163.0
2023,-29539.0
2024,87947.0
2025,-76972.0
2026,-22507.0
