metric,value
deposit,1600000.0
netProfit,698260.0
netPct,43.64125
profitFactor,1.126928185579165
trades,1595
maxDDpct,8.660646766606165
expectancy,437.780564263323
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-5.311125
score,11.112455506121114
YEARS,
2016,11438.0
2017,25109.0
2018,-2651.0
2019,62881.0
2020,11228.0
2021,35108.0
2022,279020.0
2023,24399.0
2024,324944.0
2025,96445.0
2026,-84978.0
