metric,value
deposit,1600000.0
netProfit,555599.0
netPct,34.7249375
profitFactor,1.1197315130202867
trades,1329
maxDDpct,11.353321159643478
expectancy,418.05793829947316
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-3.5153749999999997
score,3.3550538403565255
YEARS,
2016,45251.0
2017,44457.0
2018,-56246.0
2019,16328.0
2020,-4613.0
2021,14185.0
2022,279994.0
2023,12384.0
2024,244659.0
2025,74734.0
2026,-47971.0
