metric,value
deposit,1600000.0
netProfit,146618.0
netPct,9.163625
profitFactor,1.0339576669824233
trades,1375
maxDDpct,12.025283390306253
expectancy,106.63127272727293
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-5.3261875
score,-23.838561799397162
YEARS,
2016,-85219.0
2017,5124.0
2018,-41.0
2019,122259.0
2020,-71235.0
2021,26154.0
2022,243313.0
2023,-40045.0
2024,87273.0
2025,-46649.0
2026,-30326.0
