metric,value
deposit,1600000.0
netProfit,371580.0
netPct,23.223750000000003
profitFactor,1.070074965012493
trades,1444
maxDDpct,11.771412780656304
expectancy,257.3268698060947
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-2.46575
score,-4.389912780656301
YEARS,
2016,73137.0
2017,51530.0
2018,-39452.0
2019,62191.0
2020,11557.0
2021,7019.0
2022,191969.0
2023,-20907.0
2024,143304.0
2025,-20839.0
2026,-13920.0
