metric,value
deposit,1600000.0
netProfit,332400.0
netPct,20.775
profitFactor,1.0506496379861314
trades,1983
maxDDpct,13.73344595888924
expectancy,167.6248108925873
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-7.4190000000000005
score,-20.88135504979833
YEARS,
2016,37448.0
2017,18207.0
2018,22413.0
2019,28279.0
2020,28645.0
2021,19728.0
2022,200218.0
2023,-18045.0
2024,260475.0
2025,-118704.0
2026,-46464.0
