metric,value
deposit,1600000.0
netProfit,371385.0
netPct,23.2115625
profitFactor,1.0622708448503
trades,1704
maxDDpct,11.202860864233957
expectancy,217.94894366197192
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-3.0195625
score,-5.490554046052141
YEARS,
2016,55838.0
2017,32721.0
2018,-19538.0
2019,99354.0
2020,22017.0
2021,31356.0
2022,166069.0
2023,-18200.0
2024,184339.0
2025,-48313.0
2026,-46591.0
