metric,value
deposit,1600000.0
netProfit,686314.0
netPct,42.894625
profitFactor,1.1192723958768707
trades,1629
maxDDpct,11.24621285837501
expectancy,421.3100061387357
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-2.7174375
score,11.797565550715898
YEARS,
2016,64019.0
2017,32399.0
2018,-2829.0
2019,94415.0
2020,-43479.0
2021,42864.0
2022,218445.0
2023,56681.0
2024,285037.0
2025,42449.0
2026,-15978.0
