metric,value
deposit,1600000.0
netProfit,60194.0
netPct,3.762125
profitFactor,1.0115770961440964
trades,1559
maxDDpct,19.95000690740651
expectancy,38.61064785118672
nYears,11
posYears,6
posFrac,0.5454545454545454
worstYearPct,-5.1433125
score,-33.32787622558833
YEARS,
2016,13355.0
2017,-40990.0
2018,-63479.0
2019,-17212.0
2020,18477.0
2021,61315.0
2022,165264.0
2023,-19355.0
2024,93878.0
2025,-82293.0
2026,1137.0
