metric,value
deposit,1600000.0
netProfit,254501.0
netPct,15.9063125
profitFactor,1.0427529929917285
trades,1756
maxDDpct,11.328090150973367
expectancy,144.9322323462409
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-4.315125
score,-17.043323105518823
YEARS,
2016,-11152.0
2017,26492.0
2018,-23420.0
2019,74444.0
2020,-12049.0
2021,10136.0
2022,210380.0
2023,-6152.0
2024,176470.0
2025,-69042.0
2026,-35884.0
