metric,value
deposit,1600000.0
netProfit,62629.0
netPct,3.9143125000000003
profitFactor,1.0205229755807754
trades,1028
maxDDpct,20.024744035274555
expectancy,60.923151750972316
nYears,11
posYears,4
posFrac,0.36363636363636365
worstYearPct,-4.8014375
score,-33.00567017163819
YEARS,
2016,-69769.0
2017,-44792.0
2018,-76823.0
2019,52824.0
2020,25607.0
2021,-26566.0
2022,215188.0
2023,-13657.0
2024,136387.0
2025,-48382.0
2026,-41920.0
