metric,value
deposit,1600000.0
netProfit,111501.0
netPct,6.9688125
profitFactor,1.0187157046181383
trades,1929
maxDDpct,18.901451128412166
expectancy,57.80248833592528
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-13.6333125
score,-56.63374658295763
YEARS,
2016,32725.0
2017,-6421.0
2018,-65901.0
2019,-17967.0
2020,14833.0
2021,13682.0
2022,240346.0
2023,-19809.0
2024,272124.0
2025,-218133.0
2026,-44427.0
