metric,value
deposit,1600000.0
netProfit,160311.0
netPct,10.0194375
profitFactor,1.0387397282122106
trades,1306
maxDDpct,14.02120714991729
expectancy,122.749617151608
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-5.2335
score,-23.345701468099108
YEARS,
2016,4868.0
2017,9221.0
2018,-39079.0
2019,50636.0
2020,16386.0
2021,29701.0
2022,197804.0
2023,-18327.0
2024,95571.0
2025,-39935.0
2026,-83736.0
