metric,value
deposit,1600000.0
netProfit,577426.0
netPct,36.089125
profitFactor,1.120063559709698
trades,1466
maxDDpct,7.69004065606579
expectancy,393.8785811732608
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-4.222250000000001
score,2.609016162116026
YEARS,
2016,44694.0
2017,-20496.0
2018,-29624.0
2019,116160.0
2020,-67556.0
2021,26522.0
2022,257148.0
2023,24995.0
2024,300017.0
2025,49715.0
2026,-49084.0
