metric,value
deposit,1600000.0
netProfit,122406.0
netPct,7.6503749999999995
profitFactor,1.0353034418591773
trades,1219
maxDDpct,18.716778300917365
expectancy,100.41509433962318
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-3.8601875
score,-26.819897619099184
YEARS,
2016,-59623.0
2017,-58763.0
2018,-45988.0
2019,78027.0
2020,17953.0
2021,-20398.0
2022,173905.0
2023,3578.0
2024,161772.0
2025,-11632.0
2026,-61763.0
