metric,value
deposit,1600000.0
netProfit,581517.0
netPct,36.3448125
profitFactor,1.0937131513820393
trades,1901
maxDDpct,9.532845241690456
expectancy,305.9005786428203
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-5.328125
score,-2.388703196235909
YEARS,
2016,-3263.0
2017,18540.0
2018,29947.0
2019,-15298.0
2020,34992.0
2021,25240.0
2022,303018.0
2023,-3498.0
2024,363555.0
2025,10631.0
2026,-85250.0
