metric,value
deposit,1600000.0
netProfit,499044.0
netPct,31.190250000000002
profitFactor,1.1190861575621514
trades,1225
maxDDpct,10.80750866590867
expectancy,407.38285714285746
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-3.6303125
score,-1.8501052568177592
YEARS,
2016,63141.0
2017,-6149.0
2018,-55103.0
2019,67966.0
2020,-58085.0
2021,24.0
2022,282760.0
2023,20856.0
2024,253262.0
2025,22611.0
2026,-30265.0
