metric,value
deposit,1600000.0
netProfit,55541.0
netPct,3.4713125
profitFactor,1.0145238567179604
trades,1438
maxDDpct,21.387592717149637
expectancy,38.62378303198856
nYears,11
posYears,4
posFrac,0.36363636363636365
worstYearPct,-4.539125
score,-33.74267226260419
YEARS,
2016,-72626.0
2017,-72442.0
2018,-61395.0
2019,29776.0
2020,31323.0
2021,-17554.0
2022,214980.0
2023,-10110.0
2024,162159.0
2025,-29441.0
2026,-56844.0
