close_time,type,volume,price,profit,swap,commission,reason
2016.02.24 00:44,closesell,0.1,80.555,-8540.0,62.0,-20.0,4
2016.02.26 17:08,closesell,0.1,81.593,2000.0,0.0,-20.0,4
2016.03.01 09:25,closebuy,0.1,81.004,-4290.0,0.0,-20.0,4
2016.03.04 06:15,closesell,0.1,83.581,2000.0,0.0,-21.0,4
2016.03.08 02:28,closesell,0.1,84.351,2000.0,62.0,-21.0,4
2016.03.09 14:11,closebuy,0.1,84.287,-4860.0,0.0,-21.0,4
2016.03.10 15:02,closesell,0.1,85.569,8450.0,0.0,-21.0,5
2016.03.11 12:01,closebuy,0.1,85.433,-8590.0,0.0,-21.0,4
2016.03.15 06:11,closesell,0.1,84.913,-9490.0,62.0,-21.0,4
2016.03.17 02:30,closebuy,0.1,85.432,-8250.0,-402.0,-21.0,4
2016.03.22 07:15,closebuy,0.1,85.184,-3380.0,-134.0,-21.0,4
2016.03.23 20:39,closesell,0.1,84.645,-7310.0,0.0,-21.0,4
2016.03.28 08:33,closebuy,0.1,85.46,-6480.0,-268.0,-21.0,4
2016.03.29 18:01,closesell,0.1,85.851,4000.0,0.0,-21.0,5
2016.03.31 20:27,closesell,0.1,86.229,2000.0,0.0,-22.0,4
2016.04.06 21:20,closebuy,0.1,83.24,2000.0,0.0,-21.0,4
2016.04.11 05:15,closebuy,0.1,81.425,2000.0,-134.0,-20.0,4
2016.04.13 15:35,closesell,0.1,83.455,2000.0,0.0,-21.0,4
2016.04.18 00:05,closesell,0.1,83.587,-5180.0,62.0,-21.0,4
2016.04.20 17:26,closesell,0.1,85.208,2000.0,0.0,-21.0,4
2016.04.21 16:56,closesell,0.1,84.85,-4840.0,0.0,-21.0,4
2016.04.22 08:50,closebuy,0.1,85.526,-3220.0,0.0,-21.0,4
2016.04.26 16:20,closebuy,0.1,86.102,-3360.0,0.0,-22.0,4
2016.04.27 04:30,closesell,0.1,85.99,2000.0,124.0,-21.0,4
2016.04.28 06:01,closebuy,0.1,83.715,10210.0,0.0,-21.0,5
2016.05.03 07:29,closebuy,0.1,81.964,-6710.0,-134.0,-20.0,4
2016.05.06 09:52,closebuy,0.1,78.869,11720.0,-536.0,-20.0,5
2016.05.10 11:29,closebuy,0.1,80.045,-10500.0,-134.0,-20.0,4
2016.05.12 04:55,closesell,0.1,79.522,-6000.0,186.0,-20.0,4
2016.05.19 07:07,closesell,0.1,79.284,-4980.0,186.0,-20.0,4
2016.05.25 02:35,closebuy,0.1,79.242,-3620.0,-134.0,-20.0,4
2016.06.03 16:57,closebuy,0.1,78.609,2000.0,0.0,-20.0,4
2016.06.08 15:10,closesell,0.1,79.919,2000.0,0.0,-20.0,4
2016.06.10 03:51,closebuy,0.1,79.372,2000.0,0.0,-20.0,4
2016.06.13 19:18,closebuy,0.1,78.562,2000.0,0.0,-20.0,4
2016.06.15 11:27,closebuy,0.1,78.578,-4030.0,0.0,-20.0,4
2016.06.16 05:34,closesell,0.1,77.905,-3540.0,0.0,-19.0,4
2016.06.21 13:20,closebuy,0.1,78.4,-15360.0,-268.0,-20.0,4
2016.06.22 10:53,closesell,0.1,78.054,2000.0,0.0,-20.0,4
2016.06.24 04:01,closesell,0.1,78.994,-3600.0,0.0,-20.0,4
2016.06.28 10:31,closebuy,0.1,75.75,2000.0,-134.0,-19.0,4
2016.06.28 10:31,closebuy,0.1,75.747,-4460.0,0.0,-19.0,4
2016.06.29 13:16,closesell,0.1,76.328,7380.0,0.0,-19.0,5
2016.06.30 10:12,closesell,0.1,75.792,-4560.0,0.0,-19.0,4
2016.07.05 04:30,closesell,0.1,76.624,-3810.0,0.0,-19.0,4
2016.07.06 18:32,closebuy,0.1,75.904,-3130.0,0.0,-19.0,4
2016.07.08 10:23,closebuy,0.1,75.478,2000.0,0.0,-19.0,4
2016.07.14 08:51,closebuy,0.1,80.038,-3710.0,0.0,-20.0,4
2016.07.15 05:13,closesell,0.1,81.004,15190.0,248.0,-20.0,5
2016.07.15 05:28,closesell,0.1,81.251,10100.0,0.0,-20.0,5
2016.07.18 17:33,closebuy,0.1,80.187,2000.0,0.0,-20.0,4
2016.07.20 09:03,closebuy,0.1,79.654,2000.0,0.0,-20.0,4
2016.07.22 18:01,closebuy,0.1,79.206,2000.0,0.0,-20.0,4
2016.07.29 01:33,closesell,0.1,78.411,-3080.0,62.0,-20.0,4
2016.08.02 07:30,closebuy,0.1,76.86,9620.0,-134.0,-19.0,5
2016.08.02 07:30,closebuy,0.1,76.741,6850.0,0.0,-19.0,5
2016.08.03 07:56,closebuy,0.1,76.777,2000.0,0.0,-19.0,4
2016.08.12 02:22,closesell,0.1,78.379,2000.0,310.0,-20.0,4
2016.08.16 10:45,closebuy,0.1,77.468,2000.0,-134.0,-19.0,4
2016.08.17 13:27,closebuy,0.1,76.833,4830.0,0.0,-19.0,5
2016.08.19 07:58,closebuy,0.1,76.71,2000.0,-134.0,-19.0,4
2016.08.24 00:36,closebuy,0.1,76.323,2000.0,-268.0,-19.0,4
2016.09.06 04:07,closesell,0.1,78.834,3830.0,62.0,-20.0,5
2016.09.13 06:33,closebuy,0.1,76.829,2000.0,0.0,-19.0,4
2016.09.14 04:40,closebuy,0.1,77.063,-3440.0,0.0,-19.0,4
2016.09.22 11:47,closebuy,0.1,77.28,-5310.0,0.0,-19.0,4
2016.09.26 11:13,closesell,0.1,76.471,-4720.0,62.0,-19.0,4
2016.09.29 02:08,closesell,0.1,77.573,6190.0,186.0,-19.0,5
2016.10.03 11:06,closebuy,0.1,77.793,-5950.0,-134.0,-19.0,4
2016.10.05 15:14,closesell,0.1,78.469,2000.0,0.0,-20.0,4
2016.10.12 17:08,closebuy,0.1,78.719,-4330.0,0.0,-20.0,4
2016.10.14 04:35,closebuy,0.1,78.977,-3670.0,0.0,-20.0,4
2016.10.18 09:08,closesell,0.1,79.87,7150.0,62.0,-20.0,5
2016.10.19 17:07,closesell,0.1,79.153,-3380.0,0.0,-20.0,4
2016.10.26 18:07,closesell,0.1,80.075,3130.0,0.0,-20.0,5
2016.11.01 05:30,closesell,0.1,80.026,3840.0,0.0,-20.0,5
2016.11.07 00:05,closebuy,0.1,79.439,-3050.0,-268.0,-20.0,4
2016.11.08 11:16,closesell,0.1,80.538,2000.0,0.0,-20.0,4
2016.11.09 04:00,closesell,0.1,80.643,-4010.0,0.0,-20.0,4
2016.11.11 16:58,closesell,0.1,80.275,-7540.0,0.0,-20.0,4
2016.11.11 17:11,closebuy,0.1,80.571,2000.0,-134.0,-20.0,4
2016.11.14 03:38,closebuy,0.1,81.102,-3780.0,0.0,-20.0,4
2016.11.16 14:39,closesell,0.1,81.815,-3020.0,0.0,-20.0,4
2016.11.18 19:09,closebuy,0.1,81.143,5570.0,-134.0,-20.0,5
2016.11.28 03:27,closesell,0.1,83.286,-5040.0,62.0,-21.0,4
2016.11.29 15:41,closebuy,0.1,84.284,-3060.0,0.0,-21.0,4
2016.12.07 02:30,closesell,0.1,85.019,2000.0,62.0,-21.0,4
2016.12.13 08:19,closesell,0.1,86.341,2000.0,0.0,-22.0,4
2016.12.20 09:21,closebuy,0.1,85.652,-4480.0,0.0,-21.0,4
2016.12.22 00:34,closesell,0.1,84.949,-3750.0,186.0,-21.0,4
2017.01.05 04:12,closesell,0.1,84.849,-3450.0,186.0,-21.0,4
2017.01.17 19:04,closebuy,0.1,85.228,2000.0,0.0,-21.0,4
2017.01.23 00:05,closesell,0.1,87.283,6180.0,62.0,-22.0,5
2017.01.24 06:25,closebuy,0.1,85.559,2000.0,0.0,-21.0,4
2017.01.26 14:29,closesell,0.1,86.16,2000.0,186.0,-22.0,4
2017.01.26 17:31,closebuy,0.1,86.357,-4060.0,0.0,-22.0,4
2017.01.30 15:18,closesell,0.1,86.249,-4000.0,0.0,-22.0,4
2017.02.01 09:59,closebuy,0.1,85.993,-3220.0,0.0,-21.0,4
2017.02.07 20:45,closebuy,0.1,85.572,2000.0,0.0,-21.0,4
2017.02.14 03:50,closesell,0.1,87.113,2000.0,62.0,-22.0,4
2017.02.17 11:45,closebuy,0.1,86.662,7670.0,0.0,-22.0,5
2017.02.21 01:19,closebuy,0.1,87.062,-3670.0,-134.0,-22.0,4
2017.02.27 13:45,closebuy,0.1,86.152,2000.0,0.0,-22.0,4
2017.03.02 18:38,closesell,0.1,86.607,-5220.0,0.0,-22.0,4
2017.03.06 02:20,closebuy,0.1,86.275,3240.0,-134.0,-22.0,5
2017.03.17 17:33,closebuy,0.1,86.636,5010.0,0.0,-22.0,5
2017.03.23 05:36,closebuy,0.1,85.275,2000.0,0.0,-21.0,4
2017.03.24 15:30,closebuy,0.1,84.715,2000.0,0.0,-21.0,4
2017.03.28 08:29,closebuy,0.1,84.183,2000.0,0.0,-21.0,4
2017.03.29 17:15,closesell,0.1,84.941,2000.0,0.0,-21.0,4
2017.03.31 17:57,closesell,0.1,85.032,-3070.0,0.0,-21.0,4
2017.04.05 16:48,closebuy,0.1,84.361,-4880.0,0.0,-21.0,4
2017.04.12 15:24,closebuy,0.1,82.157,2000.0,0.0,-21.0,4
2017.04.20 01:53,closebuy,0.1,81.822,2000.0,-402.0,-20.0,4
2017.04.25 17:07,closebuy,0.1,83.607,-3930.0,0.0,-21.0,4
2017.04.27 16:48,closebuy,0.1,83.148,2000.0,0.0,-21.0,4
2017.05.04 15:29,closebuy,0.1,83.567,2000.0,0.0,-21.0,4
2017.05.05 18:00,closebuy,0.1,83.668,-3230.0,0.0,-21.0,4
2017.05.11 11:41,closesell,0.1,84.14,2000.0,0.0,-21.0,4
2017.05.17 01:00,closesell,0.1,83.824,-3310.0,62.0,-21.0,4
2017.05.18 11:37,closebuy,0.1,82.603,2000.0,0.0,-21.0,4
2017.05.19 09:00,closesell,0.1,82.666,2000.0,0.0,-21.0,4
2017.05.22 02:00,closesell,0.1,82.949,2000.0,0.0,-21.0,4
2017.05.24 17:00,closesell,0.1,83.583,2000.0,0.0,-21.0,4
2017.06.01 15:00,closebuy,0.1,82.192,2000.0,0.0,-21.0,4
2017.06.09 00:04,closesell,0.1,82.847,2000.0,62.0,-21.0,4
2017.06.19 17:00,closesell,0.1,84.573,2000.0,0.0,-21.0,4
2017.06.29 23:00,closesell,0.1,86.13,3300.0,0.0,-22.0,5
2017.07.05 19:00,closebuy,0.1,86.055,2000.0,0.0,-22.0,4
2017.07.25 14:00,closebuy,0.1,88.712,-5740.0,-134.0,-22.0,4
2017.07.26 09:00,closesell,0.1,88.189,-3080.0,0.0,-22.0,4
2017.07.28 21:50,closebuy,0.1,88.483,2000.0,0.0,-22.0,4
2017.08.04 15:00,closebuy,0.1,87.999,-3080.0,0.0,-22.0,4
2017.08.10 07:31,closebuy,0.1,86.643,2000.0,0.0,-22.0,4
2017.08.14 02:00,closebuy,0.1,86.43,-4070.0,-134.0,-22.0,4
2017.08.17 21:00,closesell,0.1,86.702,-3350.0,0.0,-22.0,4
2017.08.18 19:00,closebuy,0.1,86.97,-5090.0,0.0,-22.0,4
2017.08.24 20:00,closebuy,0.1,86.668,-3090.0,0.0,-22.0,4
2017.09.07 14:00,closesell,0.1,87.344,2000.0,0.0,-22.0,4
2017.09.11 12:00,closebuy,0.1,87.488,-3600.0,0.0,-22.0,4
2017.09.14 04:00,closesell,0.1,88.727,4860.0,186.0,-22.0,5
2017.09.19 11:00,closesell,0.1,89.131,2000.0,62.0,-22.0,4
2017.09.25 01:00,closebuy,0.1,89.512,-4270.0,-134.0,-22.0,4
2017.09.28 06:14,closebuy,0.1,88.394,2000.0,-536.0,-22.0,4
2017.10.20 01:52,closesell,0.1,88.703,2000.0,62.0,-22.0,4
2017.10.26 19:50,closebuy,0.1,87.475,2000.0,0.0,-22.0,4
2017.11.08 23:00,closebuy,0.1,87.572,-3070.0,0.0,-22.0,4
2017.11.16 17:24,closebuy,0.1,85.723,2000.0,0.0,-21.0,4
2017.11.22 12:48,closebuy,0.1,84.724,2000.0,-268.0,-21.0,4
2017.12.08 09:00,closebuy,0.1,85.364,-3950.0,-134.0,-21.0,4
2018.01.11 02:53,closebuy,0.1,87.963,-3470.0,0.0,-22.0,4
2018.01.24 18:52,closebuy,0.1,88.076,2000.0,0.0,-22.0,4
2018.02.05 20:13,closebuy,0.1,87.145,2000.0,0.0,-22.0,4
2018.02.06 13:48,closebuy,0.1,85.823,2000.0,0.0,-21.0,4
2018.02.07 20:00,closesell,0.1,85.511,-6230.0,0.0,-21.0,4
2018.02.08 18:00,closebuy,0.1,85.04,7170.0,0.0,-21.0,5
2018.02.09 19:00,closebuy,0.1,84.788,2000.0,0.0,-21.0,4
2018.02.12 13:00,closesell,0.1,85.044,2000.0,0.0,-21.0,4
2018.02.14 04:34,closebuy,0.1,84.685,2000.0,0.0,-21.0,4
2018.02.16 16:31,closebuy,0.1,84.289,2000.0,0.0,-21.0,4
2018.03.01 17:33,closebuy,0.1,83.182,-3670.0,0.0,-21.0,4
2018.03.05 18:46,closebuy,0.1,82.417,-4290.0,0.0,-21.0,4
2018.03.07 01:00,closesell,0.1,82.393,-3510.0,0.0,-21.0,4
2018.03.19 18:52,closebuy,0.1,81.542,2000.0,0.0,-20.0,4
2018.03.23 13:52,closebuy,0.1,80.986,2000.0,0.0,-20.0,4
2018.03.27 22:45,closesell,0.1,80.902,-5820.0,0.0,-20.0,4
2018.03.28 15:07,closebuy,0.1,81.562,-3350.0,0.0,-20.0,4
2018.03.29 10:33,closesell,0.1,81.713,2000.0,0.0,-20.0,4
2018.04.03 09:28,closebuy,0.1,81.665,-3480.0,0.0,-20.0,4
2018.04.04 18:05,closesell,0.1,81.963,2000.0,0.0,-20.0,4
2018.04.05 10:57,closesell,0.1,82.352,2000.0,0.0,-21.0,4
2018.04.12 20:15,closesell,0.1,83.149,2000.0,186.0,-21.0,4
2018.05.09 14:34,closebuy,0.1,81.831,-3650.0,0.0,-20.0,4
2018.05.23 04:36,closesell,0.1,83.624,-4280.0,62.0,-21.0,4
2018.05.24 17:34,closebuy,0.1,82.436,8670.0,0.0,-21.0,5
2018.05.25 09:32,closebuy,0.1,82.726,2000.0,0.0,-21.0,4
2018.05.30 18:31,closebuy,0.1,82.438,-7480.0,0.0,-21.0,4
2018.05.31 11:01,closesell,0.1,82.364,2000.0,0.0,-21.0,4
2018.06.06 04:30,closebuy,0.1,84.075,-3210.0,0.0,-21.0,4
2018.06.06 14:15,closesell,0.1,84.375,5900.0,62.0,-21.0,5
2018.06.07 17:38,closesell,0.1,83.867,-4050.0,0.0,-21.0,4
2018.06.11 17:25,closebuy,0.1,83.791,-3930.0,0.0,-21.0,4
2018.06.14 03:10,closesell,0.1,83.376,-3170.0,248.0,-21.0,4
2018.06.22 01:57,closebuy,0.1,81.111,2000.0,-536.0,-20.0,4
2018.06.26 05:23,closebuy,0.1,81.178,2000.0,0.0,-20.0,4
2018.06.29 05:39,closebuy,0.1,81.452,-3270.0,-134.0,-20.0,4
2018.07.02 16:31,closesell,0.1,81.332,-3300.0,0.0,-20.0,4
2018.07.03 05:14,closebuy,0.1,81.32,2000.0,0.0,-20.0,4
2018.07.04 05:15,closesell,0.1,81.705,2000.0,0.0,-20.0,4
2018.07.10 17:56,closesell,0.1,83.028,3230.0,0.0,-21.0,5
2018.07.16 04:58,closesell,0.1,83.485,2000.0,62.0,-21.0,4
2018.07.20 04:45,closebuy,0.1,82.219,7460.0,0.0,-21.0,5
2018.07.25 00:27,closebuy,0.1,82.572,-3010.0,-134.0,-21.0,4
2018.07.31 07:03,closebuy,0.1,82.557,-3830.0,-268.0,-21.0,4
2018.08.02 07:22,closesell,0.1,82.34,-4400.0,186.0,-21.0,4
2018.08.13 19:08,closebuy,0.1,80.465,2000.0,0.0,-20.0,4
2018.08.17 21:55,closesell,0.1,80.94,5760.0,0.0,-20.0,5
2018.08.22 06:48,closesell,0.1,81.232,2000.0,0.0,-20.0,4
2018.08.27 18:42,closesell,0.1,81.539,2000.0,0.0,-20.0,4
2018.09.04 17:00,closebuy,0.1,79.889,2000.0,-134.0,-20.0,4
2018.09.06 19:33,closesell,0.1,79.667,-3050.0,0.0,-20.0,4
2018.09.12 00:07,closebuy,0.1,79.521,-4200.0,-268.0,-20.0,4
2018.09.18 02:29,closesell,0.1,79.837,-4960.0,124.0,-20.0,4
2018.09.26 04:31,closesell,0.1,82.12,2000.0,186.0,-21.0,4
2018.10.09 03:21,closebuy,0.1,79.958,2000.0,-134.0,-20.0,4
2018.10.11 16:58,closebuy,0.1,80.113,-4890.0,0.0,-20.0,4
2018.10.17 13:55,closesell,0.1,79.988,2000.0,186.0,-20.0,4
2018.10.22 11:01,closesell,0.1,80.16,2000.0,0.0,-20.0,4
2018.10.25 17:04,closebuy,0.1,79.787,-3280.0,0.0,-20.0,4
2018.10.26 06:10,closesell,0.1,79.104,-3230.0,0.0,-20.0,4
2018.10.31 15:40,closesell,0.1,80.277,2000.0,0.0,-20.0,4
2018.11.05 21:46,closesell,0.1,81.701,3040.0,62.0,-20.0,5
2018.11.14 17:02,closesell,0.1,82.265,2000.0,0.0,-21.0,4
2018.11.21 14:46,closebuy,0.1,81.94,-3070.0,0.0,-20.0,4
2018.11.23 15:55,closesell,0.1,81.43,-4780.0,62.0,-20.0,4
2018.11.27 09:31,closesell,0.1,82.398,4520.0,0.0,-21.0,5
2018.12.07 18:45,closebuy,0.1,81.313,2000.0,0.0,-20.0,4
2018.12.18 18:25,closebuy,0.1,80.696,3630.0,0.0,-20.0,5
2018.12.27 16:14,closesell,0.1,77.846,-3710.0,0.0,-19.0,4
2019.01.03 20:17,closebuy,0.1,75.569,3120.0,0.0,-19.0,5
2019.01.07 18:50,closebuy,0.1,77.459,-18880.0,-134.0,-19.0,4
2019.01.25 15:19,closebuy,0.1,78.294,-3730.0,0.0,-20.0,4
2019.01.30 08:15,closesell,0.1,78.619,2000.0,124.0,-20.0,4
2019.02.19 19:25,closesell,0.1,79.157,3600.0,62.0,-20.0,5
2019.02.20 21:21,closesell,0.1,79.35,2000.0,0.0,-20.0,4
2019.02.25 12:40,closebuy,0.1,79.401,-6110.0,-134.0,-20.0,4
2019.02.27 14:39,closesell,0.1,79.06,-3100.0,62.0,-20.0,4
2019.03.07 17:05,closebuy,0.1,78.517,2000.0,0.0,-20.0,4
2019.03.11 00:05,closebuy,0.1,78.107,2000.0,-134.0,-20.0,4
2019.03.12 16:04,closesell,0.1,78.73,2000.0,0.0,-20.0,4
2019.03.26 10:59,closebuy,0.1,78.556,-5400.0,-134.0,-20.0,4
2019.04.01 00:05,closebuy,0.1,78.81,-4630.0,-268.0,-20.0,4
2019.04.03 04:48,closebuy,0.1,79.233,-3830.0,0.0,-20.0,4
2019.05.14 15:40,closebuy,0.1,75.94,2000.0,0.0,-19.0,4
2019.07.02 19:00,closebuy,0.1,75.503,2000.0,0.0,-19.0,4
2019.07.05 12:36,closesell,0.1,75.833,2000.0,62.0,-19.0,4
2019.08.06 06:50,closebuy,0.1,72.215,-3540.0,0.0,-18.0,4
2019.08.07 06:06,closesell,0.1,71.215,-6640.0,0.0,-18.0,4
2019.08.14 15:11,closesell,0.1,71.354,-6860.0,0.0,-18.0,4
2019.08.15 09:38,closebuy,0.1,72.257,-5660.0,0.0,-18.0,4
2019.08.26 09:03,closebuy,0.1,70.92,2000.0,0.0,-18.0,4
2019.09.05 04:30,closesell,0.1,72.637,10760.0,682.0,-18.0,5
2019.10.04 15:30,closebuy,0.1,72.25,2000.0,-536.0,-18.0,4
2019.10.14 12:21,closesell,0.1,73.014,-4610.0,0.0,-18.0,4
2019.11.05 05:46,closebuy,0.1,75.058,-3520.0,-268.0,-19.0,4
2019.11.11 04:10,closesell,0.1,74.718,-4620.0,62.0,-19.0,4
2019.11.18 04:01,closebuy,0.1,74.216,-4530.0,-134.0,-19.0,4
2019.12.13 17:14,closesell,0.1,75.536,2000.0,0.0,-19.0,4
2019.12.17 04:27,closebuy,0.1,75.204,2000.0,-134.0,-19.0,4
2020.01.06 16:36,closebuy,0.1,74.987,2000.0,0.0,-19.0,4
2020.01.08 18:53,closebuy,0.1,74.949,-4190.0,0.0,-19.0,4
2020.01.29 17:03,closebuy,0.1,73.533,2000.0,-134.0,-18.0,4
2020.01.31 12:24,closebuy,0.1,72.797,4930.0,0.0,-18.0,5
2020.02.06 14:55,closesell,0.1,74.217,2000.0,0.0,-19.0,4
2020.02.10 16:54,closebuy,0.1,73.349,2000.0,0.0,-18.0,4
2020.02.20 09:24,closesell,0.1,74.222,2000.0,0.0,-19.0,4
2020.02.25 16:48,closebuy,0.1,72.752,5990.0,0.0,-18.0,5
2020.02.26 10:08,closebuy,0.1,72.714,2000.0,0.0,-18.0,4
2020.02.27 15:50,closebuy,0.1,72.252,2000.0,0.0,-18.0,4
2020.03.03 06:24,closesell,0.1,70.611,2000.0,0.0,-18.0,4
2020.03.04 13:37,closebuy,0.1,71.231,-3600.0,0.0,-18.0,4
2020.03.05 15:20,closesell,0.1,70.575,-3460.0,0.0,-18.0,4
2020.03.05 20:34,closebuy,0.1,70.204,2000.0,-670.0,-18.0,4
2020.03.06 15:13,closebuy,0.1,69.617,6730.0,0.0,-17.0,5
2020.03.10 18:46,closebuy,0.1,67.669,2000.0,0.0,-17.0,4
2020.03.11 14:44,closesell,0.1,68.251,2000.0,0.0,-17.0,4
2020.03.13 13:11,closebuy,0.1,67.107,-7480.0,0.0,-17.0,4
2020.03.16 01:18,closesell,0.1,65.366,-10940.0,0.0,-16.0,4
2020.03.18 15:01,closebuy,0.1,63.416,17500.0,-134.0,-16.0,5
2020.03.19 09:57,closebuy,0.1,62.876,-9060.0,0.0,-16.0,4
2020.03.23 04:04,closesell,0.1,63.185,2000.0,62.0,-16.0,4
2020.03.23 04:19,closesell,0.1,62.993,-13520.0,0.0,-16.0,4
2020.03.25 18:06,closesell,0.1,66.222,-3030.0,0.0,-17.0,4
2020.04.02 16:13,closebuy,0.1,64.471,9020.0,0.0,-16.0,5
2020.04.06 03:37,closesell,0.1,65.844,5720.0,62.0,-16.0,5
2020.04.08 03:43,closesell,0.1,66.477,-6130.0,0.0,-17.0,4
2020.04.09 15:50,closesell,0.1,68.271,6620.0,0.0,-17.0,5
2020.04.17 00:42,closebuy,0.1,68.747,-6680.0,-134.0,-17.0,4
2020.04.22 10:49,closebuy,0.1,68.238,-3170.0,0.0,-17.0,4
2020.04.23 09:08,closesell,0.1,68.528,5750.0,0.0,-17.0,5
2020.04.27 01:32,closesell,0.1,68.586,2000.0,62.0,-17.0,4
2020.04.28 12:55,closesell,0.1,69.279,2000.0,0.0,-17.0,4
2020.05.05 05:22,closebuy,0.1,68.785,-3120.0,-134.0,-17.0,4
2020.05.11 20:08,closesell,0.1,69.923,3090.0,0.0,-17.0,5
2020.05.13 16:39,closebuy,0.1,69.384,2000.0,0.0,-17.0,4
2020.05.20 05:07,closesell,0.1,70.585,2000.0,0.0,-18.0,4
2020.05.26 04:05,closebuy,0.1,70.771,-3800.0,-134.0,-18.0,4
2020.05.27 04:34,closesell,0.1,71.473,2000.0,0.0,-18.0,4
2020.06.03 18:18,closesell,0.1,75.63,6390.0,0.0,-19.0,5
2020.06.04 17:53,closesell,0.1,75.952,7810.0,0.0,-19.0,5
2020.06.08 12:44,closesell,0.1,76.421,2000.0,0.0,-19.0,4
2020.06.11 06:46,closebuy,0.1,74.215,9610.0,-402.0,-19.0,5
2020.06.12 11:46,closebuy,0.1,74.094,-7780.0,0.0,-19.0,4
2020.06.15 08:36,closesell,0.1,72.747,-7180.0,0.0,-18.0,4
2020.06.16 17:52,closesell,0.1,73.748,-5420.0,0.0,-18.0,4
2020.06.18 04:31,closebuy,0.1,73.118,8450.0,-402.0,-18.0,5
2020.06.19 15:31,closebuy,0.1,73.789,-3400.0,0.0,-18.0,4
2020.06.23 11:00,closesell,0.1,74.302,9360.0,0.0,-19.0,5
2020.06.30 17:45,closesell,0.1,74.12,3470.0,0.0,-19.0,5
2020.07.02 17:33,closesell,0.1,74.443,2000.0,186.0,-19.0,4
2020.07.23 15:51,closesell,0.1,76.054,-3240.0,0.0,-19.0,4
2020.07.27 14:14,closebuy,0.1,75.193,2000.0,0.0,-19.0,4
2020.08.17 03:00,closesell,0.1,76.627,2000.0,124.0,-19.0,4
2020.08.28 16:18,closesell,0.1,77.468,2000.0,0.0,-19.0,4
2020.09.01 15:57,closesell,0.1,78.221,2000.0,0.0,-20.0,4
2020.09.04 17:36,closebuy,0.1,76.876,4730.0,0.0,-19.0,5
2020.09.09 16:54,closebuy,0.1,77.258,-5390.0,0.0,-19.0,4
2020.09.11 16:36,closesell,0.1,77.331,2000.0,62.0,-19.0,4
2020.09.22 18:16,closebuy,0.1,75.386,2000.0,0.0,-19.0,4
2020.09.30 17:21,closesell,0.1,75.619,5130.0,0.0,-19.0,5
2020.10.05 03:39,closebuy,0.1,75.904,-3530.0,0.0,-19.0,4
2020.10.06 21:49,closesell,0.1,75.434,-3530.0,0.0,-19.0,4
2020.10.08 08:20,closebuy,0.1,75.767,-3620.0,-402.0,-19.0,4
2020.10.30 10:39,closebuy,0.1,73.39,2000.0,-134.0,-18.0,4
2020.11.04 05:51,closesell,0.1,74.6,2000.0,0.0,-19.0,4
2020.11.09 05:04,closesell,0.1,75.293,2000.0,62.0,-19.0,4
2020.11.10 09:34,closesell,0.1,76.54,2000.0,0.0,-19.0,4
2020.11.13 19:23,closebuy,0.1,75.959,2000.0,0.0,-19.0,4
2020.11.19 00:33,closebuy,0.1,75.757,3020.0,-402.0,-19.0,5
2020.11.26 00:04,closesell,0.1,76.85,2000.0,186.0,-19.0,4
2020.12.14 09:53,closesell,0.1,78.61,2000.0,62.0,-20.0,4
2021.01.07 19:29,closesell,0.1,80.444,2000.0,0.0,-20.0,4
