metric,value
deposit,1600000.0
netProfit,4734383.0
netPct,295.8989375
profitFactor,1.147853156279917
trades,1224
maxDDpct,25.18919424409973
expectancy,3867.9599673202615
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-18.9339375
score,133.20822052862752
YEARS,
2016,-37657.0
2017,73310.0
2018,130582.0
2019,528094.0
2020,-302943.0
2021,191249.0
2022,1504113.0
2023,532172.0
2024,2098049.0
2025,569230.0
2026,-69055.0
