metric,value
deposit,1600000.0
netProfit,9433065.0
netPct,589.5665625
profitFactor,1.2257832606214758
trades,1212
maxDDpct,20.897424209709794
expectancy,7783.056930693072
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-25.669625
score,384.4663428357448
YEARS,
2016,494583.0
2017,-101154.0
2018,11182.0
2019,755638.0
2020,-410714.0
2021,123908.0
2022,1907465.0
2023,1049194.0
2024,4512880.0
2025,1630179.0
2026,128714.0
