metric,value
deposit,1600000.0
netProfit,312732.0
netPct,19.54575
profitFactor,1.059066620027636
trades,1690
maxDDpct,11.816550901044135
expectancy,185.04852071005908
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-6.285499999999999
score,-18.234846355589585
YEARS,
2016,179314.0
2017,-2626.0
2018,26031.0
2019,67468.0
2020,-42059.0
2021,26161.0
2022,133424.0
2023,393.0
2024,100967.0
2025,-100568.0
2026,-6952.0
