metric,value
deposit,1600000.0
netProfit,299883.0
netPct,18.7426875
profitFactor,1.0999153054003303
trades,1105
maxDDpct,8.294871802376118
expectancy,271.3873303167418
nYears,7
posYears,6
posFrac,0.8571428571428571
worstYearPct,-0.666
score,5.772288911909595
YEARS,
2016,57087.0
2017,29852.0
2018,-10656.0
2019,85643.0
2020,20427.0
2021,26124.0
2022,132090.0
