metric,value
deposit,1600000.0
netProfit,3705919.0
netPct,231.6199375
profitFactor,1.127924794593544
trades,1283
maxDDpct,26.950071594925312
expectancy,2888.4793452844906
nYears,11
posYears,7
posFrac,0.6363636363636364
worstYearPct,-21.247625
score,56.701559086892864
YEARS,
2016,71933.0
2017,-34376.0
2018,57802.0
2019,546466.0
2020,-339962.0
2021,255137.0
2022,1184352.0
2023,-243414.0
2024,1862074.0
2025,916414.0
2026,-134402.0
