metric,value
deposit,10000.0
netProfit,-1962.6400000000021
netPct,-19.62640000000002
profitFactor,0.9477209421758953
trades,235
maxDDpct,60.67886066651701
expectancy,-8.351659574468012
nYears,2
posYears,1
posFrac,0.5
worstYearPct,-23.268300000000014
score,-140.29696066651707
YEARS,
2025,-2326.8300000000013
2026,583.0399999999992
