metric,value
deposit,1600000.0
netProfit,14418362.0
netPct,901.147625
profitFactor,1.2549050532570765
trades,942
maxDDpct,20.192750484447927
expectancy,15306.116772823767
nYears,11
posYears,10
posFrac,0.9090909090909091
worstYearPct,-71.661875
score,584.0467381519156
YEARS,
2016,920414.0
2017,1008481.0
2018,291228.0
2019,577263.0
2020,3550.0
2021,99865.0
2022,3088001.0
2023,1825186.0
2024,5025567.0
2025,3587252.0
2026,-1146590.0
