metric,value
deposit,1600000.0
netProfit,8361169.0
netPct,522.5730625
profitFactor,1.2520452602763115
trades,1055
maxDDpct,25.16775436144278
expectancy,7925.278672985784
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-14.483375
score,358.9418990476481
YEARS,
2016,898733.0
2017,134047.0
2018,61255.0
2019,733834.0
2020,-26308.0
2021,131484.0
2022,2132408.0
2023,1053201.0
2024,1637646.0
2025,2479822.0
2026,-231734.0
