metric,value
deposit,1600000.0
netProfit,3625791.0
netPct,226.6119375
profitFactor,1.1324636673887436
trades,1191
maxDDpct,22.264929660189548
expectancy,3044.3249370277094
nYears,11
posYears,8
posFrac,0.7272727272727273
worstYearPct,-17.0406875
score,91.42168965799229
YEARS,
2016,34793.0
2017,96693.0
2018,22811.0
2019,472487.0
2020,-272651.0
2021,-31999.0
2022,1088479.0
2023,444042.0
2024,2063281.0
2025,298406.0
2026,-181075.0
