metric,value
deposit,1600000.0
netProfit,632237.0
netPct,39.514812500000005
profitFactor,1.146785772410858
trades,1496
maxDDpct,8.624302995936112
expectancy,422.6183155080217
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-1.2965
score,19.816498140427534
YEARS,
2016,27655.0
2017,65352.0
2018,12983.0
2019,109883.0
2020,-20744.0
2021,45403.0
2022,195853.0
2023,20029.0
2024,202047.0
2025,45474.0
2026,-10793.0
