metric,value
deposit,1600000.0
netProfit,-57256.0
netPct,-3.5784999999999996
profitFactor,0.9641451727238798
trades,743
maxDDpct,13.029257968127489
expectancy,-77.06056527590809
nYears,11
posYears,6
posFrac,0.5454545454545454
worstYearPct,-7.702062499999999
score,-38.08735455903658
YEARS,
2016,-123233.0
2017,-20866.0
2018,5477.0
2019,-10485.0
2020,-32246.0
2021,44048.0
2022,24691.0
2023,40918.0
2024,28912.0
2025,-9473.0
2026,12954.0
