metric,value
deposit,1600000.0
netProfit,-1051353.0
netPct,-65.70956249999999
profitFactor,0.9628199864414547
trades,1676
maxDDpct,93.92971761699012
expectancy,-627.2989260143208
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-55.1743125
score,-289.3206380715356
YEARS,
2016,403531.0
2017,-882789.0
2018,-313447.0
2019,441601.0
2020,-425975.0
2021,-75678.0
2022,319601.0
2023,-35265.0
2024,670625.0
2025,-835189.0
2026,162445.0
