metric,value
deposit,1600000.0
netProfit,-989695.0
netPct,-61.8559375
profitFactor,0.9304400893705637
trades,1336
maxDDpct,69.48358388012927
expectancy,-740.7896706586824
nYears,9
posYears,4
posFrac,0.4444444444444444
worstYearPct,-29.4566875
score,-185.34517415790705
YEARS,
2018,-331824.0
2019,53239.0
2020,-315341.0
2021,-119002.0
2022,126448.0
2023,-42830.0
2024,348957.0
2025,-471307.0
2026,22295.0
