metric,value
deposit,1600000.0
netProfit,9226.0
netPct,0.5766249999999999
profitFactor,1.0031733278117108
trades,1083
maxDDpct,9.890151717430404
expectancy,8.518928901200244
nYears,11
posYears,5
posFrac,0.45454545454545453
worstYearPct,-6.83
score,-30.118049444703132
YEARS,
2016,-26937.0
2017,-68292.0
2018,34689.0
2019,-40509.0
2020,129284.0
2021,8264.0
2022,68591.0
2023,-32576.0
2024,101729.0
2025,-109280.0
2026,-13409.0
