metric,value
deposit,1600000.0
netProfit,800896.0
netPct,50.056
profitFactor,1.1882091070256937
trades,931
maxDDpct,14.406992203769448
expectancy,860.2534908700325
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-5.4085
score,10.322416887139642
YEARS,
2016,29880.0
2017,143583.0
2018,52558.0
2019,103503.0
2020,-86536.0
2021,63762.0
2022,254540.0
2023,32500.0
2024,222226.0
2025,39420.0
2026,-1035.0
