metric,value
deposit,1600000.0
netProfit,853178.0
netPct,53.323625
profitFactor,1.1548041229182238
trades,1322
maxDDpct,11.094670968054915
expectancy,645.3691376701978
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-4.01075
score,20.501499486490545
YEARS,
2016,47596.0
2017,115902.0
2018,24779.0
2019,62028.0
2020,-1436.0
2021,52263.0
2022,257901.0
2023,70508.0
2024,293195.0
2025,70436.0
2026,-64172.0
