metric,value
deposit,1600000.0
netProfit,777272.0
netPct,48.579499999999996
profitFactor,1.1344903879944361
trades,1575
maxDDpct,11.244309455112338
expectancy,493.50603174603174
nYears,11
posYears,9
posFrac,0.8181818181818182
worstYearPct,-3.909125
score,16.775179181251296
YEARS,
2016,67054.0
2017,32503.0
2018,217.0
2019,124091.0
2020,-62546.0
2021,53424.0
2022,228941.0
2023,59232.0
2024,301743.0
2025,70984.0
2026,-12617.0
